ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
519061.OF,海富通纯债A,海富通基金,中国银行,债券型,20140402,,,20140310,,3.5457,0.3,0.2,,1.0,0.1,,中证全债指数,L,债券型,契约型开放式,,20140421,20140421,O
000590.OF,华安新活力,华安基金,招商银行,混合型,20140401,,,20140326,,9.9458,0.7,0.25,,1.0,0.1,,中证800指数收益率*50%+中国债券总指数收益率*50%,L,灵活配置型,契约型开放式,,20140505,20140505,O
000572.OF,中银多策略,中银基金,招商银行,混合型,20140331,,,20140324,,20.9534,1.5,0.25,,1.0,0.1,,沪深300指数收益率*50%+中债综合指数收益率*45%+银行活期存款利率(税后)*5%,L,灵活配置型,契约型开放式,,20140630,20140630,O
000522.OF,华润元大信息传媒科技,华润元大基金,中国建设银行,混合型,20140331,,,20140227,,2.4884,1.5,0.25,,1.0,0.1,,中证TMT产业主题指数收益率*80%+中债综合指数收益率*20%,L,混合型,契约型开放式,,20140515,20140515,O
161221.OF,国投瑞银双债增利C,国投瑞银基金,中国建设银行,债券型,20140329,,,,,,0.7,0.2,,1.0,,,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,L,债券型,契约型开放式,,20140331,20140331,O
000593.OF,易方达标普消费品美元现汇A,易方达基金,中国银行,股票型,20140328,,,,,,1.2,0.35,,0.2343,,,"标普全球高端消费品指数(净收益指数,使用估值汇率折算)",L,增强指数型,契约型开放式,,20140328,20140328,O
000536.OF,前海开源可转债,前海开源基金,中国农业银行,债券型,20140325,,,20140303,,1.4779,1.0,0.2,,1.0,0.1,,中证可转换债券指数收益率*70%+中证综合债指数收益率*20%+沪深300指数收益率*10%,L,债券型,契约型开放式,,20140606,20140606,O
000559.OF,诺安天天宝A,诺安基金,中国农业银行,货币市场型,20140325,,,20140303,,36.3945,0.3,0.1,,1.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20140428,20140428,O
000560.OF,诺安天天宝E,诺安基金,中国农业银行,货币市场型,20140325,,,20140303,,0.0062,0.3,0.1,,1.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20140428,20140428,O
519566.OF,浦银安盛日日盈A,浦银安盛基金,交通银行,货币市场型,20140325,,,20140313,,8.0922,0.33,0.1,,1.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20140328,20140328,O
000534.OF,长盛高端装备制造,长盛基金,中国银行,混合型,20140325,,,20140224,,5.1033,1.5,0.25,,1.0,0.01,,上证高端装备60指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20140506,20140506,O
000588.OF,招商招钱宝A,招商基金,中信银行,货币市场型,20140325,,,20140322,,2.3413,0.27,0.05,,1.0,,,人民币活期存款基准利率(税后),L,货币型,契约型开放式,,20140401,20140401,O
519567.OF,浦银安盛日日盈B,浦银安盛基金,交通银行,货币市场型,20140325,,,20140313,,12.2138,0.33,0.1,,1.0,100.0,,活期存款利率(税后),L,货币型,契约型开放式,,20140328,20140328,O
000552.OF,中加纯债一年A,中加基金,邮储银行,债券型,20140324,,,20140310,,2.1532,0.68,0.19,,1.0,0.1,,一年期银行定期存款收益率(税后)+1.3%,L,债券型,契约型开放式,,20150324,20150324,O
000553.OF,中加纯债一年C,中加基金,邮储银行,债券型,20140324,,,20140310,,1.0103,0.68,0.19,,1.0,0.1,,一年期银行定期存款收益率(税后)+1.3%,L,债券型,契约型开放式,,20150324,20150324,O
0004661.OF,融通通瑞一年,融通基金,中国建设银行,债券型,20140321,20141113,,20140213,,2.5095,0.0,0.2,1.0,1.0,0.1,,年化收益率6%,D,债券型,契约型封闭式,,,,O
000547.OF,建信健康民生,建信基金,中国光大银行,混合型,20140321,,,20140224,,9.2534,1.5,0.25,,1.0,0.1,,沪深300指数收益率*70%+中债综合全价(总值)指数收益率*30%,L,混合型,契约型开放式,,20140616,20140616,O
000567.OF,广发聚祥灵活配置,广发基金,中国工商银行,混合型,20140321,,,20140321,,6.225,1.5,0.25,,1.0,0.1,,沪深300指数*55%+中证全债指数*45%,L,灵活配置型,契约型开放式,,20140424,20140424,O
000465.OF,景顺长城鑫月薪,景顺长城基金,中国工商银行,债券型,20140320,,,20140226,,2.2743,0.6,0.2,,1.0,0.1,,同期六个月定期存款利率(税后)+1.7%,L,债券型,契约型开放式,,20140620,20140620,O
000558.OF,国投瑞银瑞易货币,国投瑞银基金,中国银行,货币市场型,20140320,20150909,,20140311,,4.3851,0.27,0.08,,1.0,0.01,,七天通知存款利率(税后),D,货币型,契约型开放式,,20140401,20140401,O
000530.OF,招商丰盛稳定增长A,招商基金,中国银行,混合型,20140320,,,20140317,,14.9342,1.5,0.25,,1.0,0.1,,1年期存款利率+3%(单利年化),L,灵活配置型,契约型开放式,,20140421,20140421,O
0005011.OF,华富恒富A,华富基金,中国工商银行,债券型,20140319,20171121,,20140220,,5.876,0.7,0.2,,1.0,0.1,,中证全债指数,D,债券型,契约型开放式,,20140919,20140919,O
000532.OF,景顺长城优势企业,景顺长城基金,中国银行,混合型,20140319,,,20140217,,26.7548,1.5,0.25,,1.0,0.01,,沪深300指数*80%+中证全债指数*20%,L,混合型,契约型开放式,,20140328,20140618,O
000500.OF,华富恒富分级,华富基金,中国工商银行,债券型,20140319,20171121,,20140220,,8.391,0.7,0.2,,1.0,,,中证全债指数,D,债券型,契约型开放式,,,,O
0005021.OF,华富恒富B,华富基金,中国工商银行,债券型,20140319,20171121,,20140220,,2.515,0.3,0.2,,1.0,5.0,,中证全债指数,D,债券型,契约型开放式,,20150922,20150922,O
000531.OF,东吴阿尔法,东吴基金,中国农业银行,混合型,20140319,,,20140224,,7.7678,1.5,0.25,,1.0,0.1,,沪深300指数*65%+中国债券综合全价指数*35%,L,灵活配置型,契约型开放式,,20140610,20140610,O
000550.OF,广发新动力,广发基金,中国农业银行,混合型,20140319,,,20140224,,2.7423,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中债-综合财富(总值)指数*10%+银行活期存款利率(税后)*10%,L,混合型,契约型开放式,,20140421,20140421,O
000541.OF,华商创新成长,华商基金,中国工商银行,混合型,20140318,,,20140217,,13.2991,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20140428,20140428,O
000581.OF,嘉实活钱包A,嘉实基金,中信银行,货币市场型,20140317,,,20140312,,2.0246,0.3,0.05,,1.0,,,人民币活期存款利率(税后),L,货币型,契约型开放式,,20140318,20140318,O
000524.OF,上投摩根民生需求,上投摩根基金,中国建设银行,股票型,20140314,,,20140217,,17.1361,1.5,0.25,,1.0,0.1,,沪深300指数收益率*85%+中债总指数收益率*15%,L,股票型,契约型开放式,,20140512,20140512,O
000573.OF,天弘通利,天弘基金,邮储银行,混合型,20140314,,,20140310,,11.8477,0.8,0.15,,1.0,0.1,,三年期银行定期存款利率(税后)+0.75%,L,混合型,契约型开放式,,20140613,20140613,O
519677.OF,银河定投宝,银河基金,中国建设银行,股票型,20140314,,,20140214,,0.6979,0.5,0.15,,1.0,0.001,,中证腾讯济安价值100A股指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140418,20140418,O
163113.OF,申万菱信中证申万证券,申万菱信基金,中国工商银行,股票型,20140313,,,20140224,,5.182,1.0,0.22,,1.0,0.1,,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20140331,20140331,O
000546.OF,兴业定期开放A,兴业基金,交通银行,债券型,20140313,,,20140224,,32.3709,0.4,0.1,,1.0,0.1,,中国债券综合全价指数,L,债券型,契约型开放式,,20150312,20150312,O
000538.OF,诺安优势行业A,诺安基金,中国工商银行,混合型,20140313,,,20140219,,16.8544,1.5,0.25,,1.0,0.1,,沪深300指数*60%+中证全债指数*40%,L,灵活配置型,契约型开放式,,20140528,20140528,O
000529.OF,广发竞争优势,广发基金,中国银行,混合型,20140312,,,20140210,,26.5887,1.5,0.25,,1.0,0.1,,沪深300指数*50%+中证全债指数*50%,L,灵活配置型,契约型开放式,,20140512,20140512,O
000535.OF,长盛航天海工装备,长盛基金,中国农业银行,混合型,20140311,,,20140217,,7.4126,1.5,0.25,,1.0,0.01,,国证航天军工指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20140418,20140418,O
000556.OF,国投瑞银新机遇A,国投瑞银基金,中国银行,混合型,20140311,,,20140307,,6.7558,0.6,0.2,,1.0,0.1,,中国人民银行公布的1年期定期存款利率(税后)+1%,L,灵活配置型,契约型开放式,,20140610,20140610,O
000557.OF,国投瑞银新机遇C,国投瑞银基金,中国银行,混合型,20140311,,,20140307,,3.2465,0.6,0.2,,1.0,0.1,,中国人民银行公布的1年期定期存款利率(税后)+1%,L,灵活配置型,契约型开放式,,20140610,20140610,O
1645091.OF,国富恒利分级,国海富兰克林基金,中国银行,债券型,20140310,20170310,,20140212,,3.8008,0.7,0.2,,1.0,,,中债综合指数(全价),D,债券型,契约型开放式,,,,O
1645101.OF,国富恒利分级A,国海富兰克林基金,中国银行,债券型,20140310,20170310,,20140212,,2.6627,0.7,0.2,,1.0,0.05,,中债综合指数(全价),D,债券型,契约型开放式,,20140909,20140909,O
150166.OF,国富恒利分级B,国海富兰克林基金,中国银行,债券型,20140310,20170310,,20140212,,1.1381,0.7,0.2,,1.0,5.0,,中债综合指数(全价),D,债券型,契约型封闭式,,,,O
000409.OF,鹏华环保产业,鹏华基金,中国建设银行,股票型,20140307,,,20140210,,8.4109,1.5,0.25,,1.0,0.1,,中证环保产业指数收益率*80%+中证综合债指数收益率*20%,L,股票型,契约型开放式,,20140505,20140505,O
000507.OF,泰达宏利宏达A,泰达宏利基金,中国银行,混合型,20140305,,,20140207,,4.2349,0.6,0.25,,1.0,10.0,,人民银行一年期银行定期存款基准利率收益率(税后)+2%,L,混合型,契约型开放式,,20140604,20140604,O
000508.OF,泰达宏利宏达B,泰达宏利基金,中国银行,混合型,20140305,,,20140207,,5.3021,0.6,0.25,,1.0,10.0,,人民银行一年期银行定期存款基准利率收益率(税后)+2%,L,混合型,契约型开放式,,20140604,20140604,O
000458.OF,英大领先回报,英大基金,广发银行,混合型,20140305,,,20140120,,1.6192,1.5,0.25,,1.0,0.1,,沪深300指数*50%+上证国债指数*50%,L,灵活配置型,契约型开放式,,20140418,20140418,O
000526.OF,国泰浓益A,国泰基金,中国农业银行,混合型,20140304,,,20140120,,4.1606,1.0,0.25,,1.0,0.01,,三年期银行定期存款利率(税后)+2%,L,灵活配置型,契约型开放式,,20140325,20140325,O
000417.OF,国联安新精选,国联安基金,中国工商银行,混合型,20140304,,,20140214,,21.1316,1.5,0.25,,1.0,0.1,,沪深300指数*85%+上证国债指数*15%,L,灵活配置型,契约型开放式,,20140623,20140430,O
000339.OF,长城医疗保健,长城基金,中国建设银行,混合型,20140228,,,20140123,,25.673,1.5,0.25,,1.0,0.1,,中证医药卫生指数收益率*90%+中债综合财富指数收益率*10%,L,混合型,契约型开放式,,20140331,20140331,O
000533.OF,永赢货币,永赢基金,中国建设银行,货币市场型,20140227,,,20140210,,5.9714,0.2,0.05,,1.0,0.1,,同期7天通知存款利率(税后),L,货币型,契约型开放式,,20140410,20140410,O
000543.OF,上银慧财宝B,上银基金,中国建设银行,货币市场型,20140227,,,20140214,,4.2208,0.15,0.05,,1.0,0.001,,七天通知存款利率(税后),L,货币型,契约型开放式,,20140314,20140321,O
000542.OF,上银慧财宝A,上银基金,中国建设银行,货币市场型,20140227,,,20140214,,18.6245,0.15,0.05,,1.0,,,七天通知存款利率(税后),L,货币型,契约型开放式,,20140314,20140321,O
000575.OF,兴全添利宝,兴全基金,兴业银行,货币市场型,20140227,,,20140226,,13.061,0.27,0.05,,1.0,0.0001,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20140310,20140310,O
000527.OF,南方新优享A,南方基金,中国工商银行,混合型,20140226,,,20140120,,21.4306,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,灵活配置型,契约型开放式,,20140521,20140521,O
000569.OF,鹏华增值宝,鹏华基金,中国建设银行,货币市场型,20140226,,,20140224,,3.7026,0.27,0.05,,1.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20140303,20140303,O
000523.OF,国投瑞银医疗保健行业,国投瑞银基金,中国银行,混合型,20140225,,,20140113,,10.2987,1.5,0.25,,1.0,0.1,,中证医药卫生指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20140321,20140321,O
000511.OF,国泰国策驱动A,国泰基金,中国建设银行,混合型,20140217,,,20140113,,3.52,0.9,0.25,,1.0,0.01,,沪深300指数收益率*50%+中证综合债券指数收益率*50%,L,灵活配置型,契约型开放式,,20140314,20140314,O
000540.OF,国金金腾通A,国金基金,中国民生银行,货币市场型,20140217,,,20140210,,2.0169,0.2,0.05,,1.0,,,人民币活期存款利率(税后),L,货币型,契约型开放式,,20140224,20140224,O
000539.OF,中银活期宝,中银基金,中信银行,货币市场型,20140214,,,20140210,,3.0006,0.27,0.05,,1.0,0.0001,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20140218,20140218,O
519656.OF,银河灵活配置A,银河基金,邮储银行,混合型,20140211,,,20131226,,1.1396,1.5,0.25,,1.0,0.001,,三年期定期存款利率(税后)+2.5%,L,灵活配置型,契约型开放式,,20140401,20140401,O
519657.OF,银河灵活配置C,银河基金,邮储银行,混合型,20140211,,,20131226,,2.641,1.5,0.25,,1.0,0.001,,三年期定期存款利率(税后)+2.5%,L,灵活配置型,契约型开放式,,20140401,20140401,O
000457.OF,上投摩根核心成长,上投摩根基金,中国银行,股票型,20140210,,,20140102,,11.9254,1.5,0.25,,1.0,0.1,,沪深300指数收益率*85%+中债总指数收益率*15%,L,成长型,契约型开放式,,20140408,20140408,O
000432.OF,中银优秀企业,中银基金,招商银行,混合型,20140128,,,20140106,,4.8781,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中债综合指数收益率*20%,L,混合型,契约型开放式,,20140331,20140331,O
000463.OF,华商双债丰利A,华商基金,中国建设银行,债券型,20140128,,,20140106,,2.4614,0.7,0.2,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20140305,20140305,O
000471.OF,富国城镇发展,富国基金,中国建设银行,股票型,20140128,,,20131230,,4.3753,1.5,0.25,,1.0,0.01,,沪深300指数收益率*80%+中债综合指数收益率*20%,L,股票型,契约型开放式,,20140428,20140428,O
000481.OF,华商双债丰利C,华商基金,中国建设银行,债券型,20140128,,,20140106,,2.4719,0.7,0.2,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20140305,20140305,O
470018.OF,汇添富双利A,汇添富基金,中国工商银行,债券型,20140128,,,20140128,,,0.7,0.2,,1.0,,,中债综合指数,L,债券型,契约型开放式,,20140218,20140218,O
000431.OF,鹏华品牌传承,鹏华基金,中国农业银行,混合型,20140128,,,20131223,,5.9968,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债指数收益率*20%,L,灵活配置型,契约型开放式,,20140411,20140411,O
000426.OF,大成信用增利一年A,大成基金,中国农业银行,债券型,20140128,20190422,,20140106,,2.2717,0.6,0.2,,1.0,0.1,,一年期定期存款基准利率(税后)+1.2%,D,债券型,契约型开放式,,20150128,20150128,O
519733.OF,交银强化回报AB,交银施罗德基金,中信银行,债券型,20140128,,,20140106,,0.2768,0.7,0.2,,1.0,0.01,,中债综合全价指数,L,债券型,契约型开放式,,20140228,20140228,O
519735.OF,交银强化回报C,交银施罗德基金,中信银行,债券型,20140128,,,20140106,,2.2789,0.7,0.2,,1.0,0.01,,中债综合全价指数,L,债券型,契约型开放式,,20140228,20140228,O
000427.OF,大成信用增利一年C,大成基金,中国农业银行,债券型,20140128,20190422,,20140106,,0.6768,0.6,0.2,,1.0,0.1,,一年期定期存款基准利率(税后)+1.2%,D,债券型,契约型开放式,,20150128,20150128,O
000480.OF,东方红新动力,东证资管,中国工商银行,混合型,20140128,,,20131230,,11.4537,1.5,0.25,,1.0,0.1,,沪深300指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,,20140425,20140425,O
000474.OF,广发集鑫C,广发基金,中国工商银行,债券型,20140127,20180815,,20131225,,0.9206,0.7,0.2,,1.0,0.1,,中债总全价指数收益率,D,债券型,契约型开放式,,20140425,20140425,O
000473.OF,广发集鑫A,广发基金,中国工商银行,债券型,20140127,20180815,,20131225,,1.5172,0.7,0.2,,1.0,0.1,,中债总全价指数收益率,D,债券型,契约型开放式,,20140425,20140425,O
000478.OF,建信中证500指数增强A,建信基金,中信银行,股票型,20140127,,,20140102,,3.0817,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+商业银行活期存款利率(税前)*5%,L,增强指数型,契约型开放式,,20140324,20140324,O
000528.OF,工银瑞信薪金A,工银瑞信基金,交通银行,货币市场型,20140127,,,20140121,,109.1998,0.33,0.05,,1.0,0.01,,中国人民银行公布的七天通知存款利率(税后),L,货币型,契约型开放式,,20140217,20140217,O
